,Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
4956,1803,192.168.50.8-54.81.160.231-59880-443-6,192.168.50.8,59880,54.81.160.231,443,6,2018-11-03 09:53:28.979564,60398400,25,26,4336.0,8384.0,1474.0,0.0,173.44000000000003,416.3461180316205,1904.0,2.0,322.4615384615384,626.2063066286847,210.60160534053884,0.8443932289597075,1207968.0000000005,3273532.119271113,10016282.0,0.0,60398400.0,2516599.9999999995,4433917.79674278,10077627.0,0.0,60336811.0,2413472.4399999995,4371109.787579523,10077531.0,1.0,0,0,0,0,524,528,0.4139182494900527,0.4304749794696548,0.0,1904.0,244.61538461538456,529.6625323638111,280542.3981900453,0,0,0,0,1,0,0,0,1.0,249.4117647058824,173.44,322.46153846153845,524,0,0,0,0,0,0,25,4336,26,8384,8192,32120,23,20,83067.5,53271.335608373854,191807.0,61139.0,9983272.5,62405.25037126268,10016282.0,9856677.0,0,0,BENIGN
4957,123267,192.168.50.8-4.2.2.4-54171-53-17,192.168.50.8,54171,4.2.2.4,53,17,2018-11-03 09:53:28.979718,20630,2,2,118.0,246.0,59.0,59.0,59.0,0.0,123.0,123.0,123.0,0.0,17644.207464857005,193.8923897237034,6876.666666666666,11905.539942956528,20624.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,96.94619486185171,96.94619486185171,59.0,123.0,84.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,105.75,59.0,123.0,64,0,0,0,0,0,0,2,118,2,246,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4958,1804,192.168.50.8-54.81.160.231-59881-443-6,192.168.50.8,59881,54.81.160.231,443,6,2018-11-03 09:53:28.982654,60398689,27,26,4320.0,8384.0,1460.0,0.0,159.99999999999991,398.9897820168408,1904.0,2.0,322.4615384615384,626.2063066286847,210.33569122667546,0.8775024901616656,1161513.2500000002,3217200.275248986,10015949.0,1.0,60398689.0,2323026.5,4307560.118888922,10077628.0,1.0,60337213.0,2413488.52,4371186.471614784,10077644.0,1.0,0,0,0,0,564,528,0.4470295704597165,0.4304729197019492,0.0,1904.0,235.2592592592593,520.311161807363,270723.7051013278,0,0,0,0,1,0,0,0,0.0,239.69811320754718,160.0,322.46153846153845,564,0,0,0,0,0,0,27,4320,26,8384,8192,32120,25,20,83299.0,52874.689835496916,191229.0,61682.0,9983104.333333332,60910.39339773329,10015949.0,9859585.0,0,0,BENIGN
4959,144922,192.168.50.8-4.2.2.4-59597-53-17,192.168.50.8,59597,4.2.2.4,53,17,2018-11-03 09:53:29.000877,20770,2,2,118.0,282.0,59.0,59.0,59.0,0.0,141.0,141.0,141.0,0.0,19258.545979778526,192.58545979778526,6923.333333333334,11988.967025283426,20767.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,40,96.29272989889263,96.29272989889263,59.0,141.0,91.8,44.913249715423625,2017.2,0,0,0,0,0,0,0,0,1.0,114.75,59.0,141.0,64,0,0,0,0,0,0,2,118,2,282,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4960,137910,192.168.50.8-4.2.2.4-50179-53-17,192.168.50.8,50179,4.2.2.4,53,17,2018-11-03 09:53:29.196726,22415,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,5888.913673879098,178.45192951148783,7471.666666666666,12936.976166528768,22410.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,89.22596475574392,89.22596475574392,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4961,97462,192.168.50.8-4.2.2.4-65132-53-17,192.168.50.8,65132,4.2.2.4,53,17,2018-11-03 09:53:29.219753,21692,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6085.1926977687635,184.39977872026557,7230.666666666666,12522.149988453792,21690.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,92.19988936013277,92.19988936013277,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4962,120356,192.168.50.8-8.8.8.8-59415-53-17,192.168.50.8,59415,8.8.8.8,53,17,2018-11-03 09:53:29.336976,47187,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,6357.683260219976,84.76911013626635,15729.0,27240.829080628217,47184.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,42.384555068133174,42.384555068133174,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4963,61989,192.168.50.8-8.8.8.8-50464-53-17,192.168.50.8,50464,8.8.8.8,53,17,2018-11-03 09:53:29.385351,46641,2,2,88.0,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,4459.595634741965,85.76145451426856,15547.0,26926.461854465768,46639.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,42.88072725713428,42.88072725713428,44.0,60.0,50.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4964,57914,192.168.50.6-4.2.2.4-62304-53-17,192.168.50.6,62304,4.2.2.4,53,17,2018-11-03 09:53:30.094291,20883,2,2,94.0,510.0,47.0,47.0,47.0,0.0,255.0,255.0,255.0,0.0,28923.0474548676,191.54336062826226,6961.0,12054.207605645424,20880.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.77168031413113,95.77168031413113,47.0,255.0,130.2,113.92629196107457,12979.2,0,0,0,0,0,0,0,0,1.0,162.75,47.0,255.0,40,0,0,0,0,0,0,2,94,2,510,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4965,168938,192.168.50.6-4.2.2.4-54464-53-17,192.168.50.6,54464,4.2.2.4,53,17,2018-11-03 09:53:31.265524,20917,2,2,94.0,510.0,47.0,47.0,47.0,0.0,255.0,255.0,255.0,0.0,28876.033848066163,191.2320122388488,6972.333333333334,12072.971520439087,20913.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.61600611942438,95.61600611942438,47.0,255.0,130.2,113.92629196107457,12979.2,0,0,0,0,0,0,0,0,1.0,162.75,47.0,255.0,40,0,0,0,0,0,0,2,94,2,510,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4966,1635,172.217.6.226-192.168.50.8-80-59859-6,192.168.50.8,59859,172.217.6.226,80,6,2018-11-03 09:53:31.817679,42195,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,284.39388553146097,47.39898092191017,42195.0,0.0,42195.0,42195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,23.69949046095509,23.69949046095509,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16560,238,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4967,135248,172.217.6.226-192.168.50.8-80-59859-6,172.217.6.226,80,192.168.50.8,59859,6,2018-11-03 09:53:31.859876,159,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,113207.54716981133,18867.924528301886,79.5,111.01576464628796,158.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,6289.30817610063,12578.61635220126,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,238,16560,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4968,63622,192.168.50.6-4.2.2.4-54685-53-17,192.168.50.6,54685,4.2.2.4,53,17,2018-11-03 09:53:32.137251,20750,2,2,94.0,510.0,47.0,47.0,47.0,0.0,255.0,255.0,255.0,0.0,29108.43373493976,192.77108433734935,6916.666666666666,11976.554025817832,20746.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.38554216867468,96.38554216867468,47.0,255.0,130.2,113.92629196107457,12979.2,0,0,0,0,0,0,0,0,1.0,162.75,47.0,255.0,40,0,0,0,0,0,0,2,94,2,510,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4969,1644,192.168.50.9-23.192.125.80-51450-80-6,192.168.50.9,51450,23.192.125.80,80,6,2018-11-03 09:53:32.365375,23234,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08074373762591,23234.0,0.0,23234.0,23234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,43.04037186881296,43.04037186881296,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,241,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4970,1645,172.217.11.14-192.168.50.9-80-57538-6,192.168.50.9,57538,172.217.11.14,80,6,2018-11-03 09:53:32.365378,42496,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.063253012048186,42496.0,0.0,42496.0,42496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23.53162650602409,23.53162650602409,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,240,240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4971,1639,192.168.50.9-23.194.140.46-48040-443-6,192.168.50.9,48040,23.194.140.46,443,6,2018-11-03 09:53:32.365427,0,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,490,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4972,1641,192.168.50.9-23.194.140.46-48006-443-6,192.168.50.9,48006,23.194.140.46,443,6,2018-11-03 09:53:32.365544,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1234,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4973,1642,192.168.50.9-23.194.140.46-48040-443-6,23.194.140.46,443,192.168.50.9,48040,6,2018-11-03 09:53:32.387609,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,245,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4974,1643,192.168.50.9-23.194.140.46-48040-443-6,23.194.140.46,443,192.168.50.9,48040,6,2018-11-03 09:53:32.387658,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,245,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4975,44811,192.168.50.9-23.194.140.46-48040-443-6,192.168.50.9,48040,23.194.140.46,443,6,2018-11-03 09:53:32.387735,2,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,0.6666666666666667,0.5773502691896257,1.0,0.0,2.0,0.6666666666666667,0.5773502691896257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,0,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4976,16362,192.168.50.9-23.194.140.46-48006-443-6,23.194.140.46,443,192.168.50.9,48006,6,2018-11-03 09:53:32.388608,102,4,2,62.0,12.0,31.0,0.0,15.5,17.8978583448784,6.0,6.0,6.0,0.0,725490.1960784312,58823.52941176471,20.4,26.197328108034224,52.0,1.0,48.0,16.0,25.980762113533157,46.0,1.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,128,40,39215.68627450981,19607.843137254906,0.0,31.0,15.0,15.1657508881031,230.00000000000003,0,0,1,0,0,1,0,0,0.0,17.5,15.5,6.0,128,0,0,0,0,0,0,4,62,2,12,263,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4977,27433,192.168.50.9-23.192.125.80-51450-80-6,23.192.125.80,80,192.168.50.9,51450,6,2018-11-03 09:53:32.388657,54,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,27.0,35.355339059327385,52.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,18518.51851851852,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,235,241,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4978,42845,172.217.11.14-192.168.50.9-80-57538-6,172.217.11.14,80,192.168.50.9,57538,6,2018-11-03 09:53:32.407876,49,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61224.48979591838,24.5,33.23401871576773,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,20408.163265306124,40816.32653061225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,240,240,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4979,120193,192.168.50.6-4.2.2.4-55039-53-17,192.168.50.6,55039,4.2.2.4,53,17,2018-11-03 09:53:32.643745,20670,2,2,94.0,510.0,47.0,47.0,47.0,0.0,255.0,255.0,255.0,0.0,29221.09337203677,193.5171746492501,6890.0,11932.098013341996,20668.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.75858732462505,96.75858732462505,47.0,255.0,130.2,113.92629196107457,12979.2,0,0,0,0,0,0,0,0,1.0,162.75,47.0,255.0,40,0,0,0,0,0,0,2,94,2,510,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4980,1648,192.168.50.8-74.208.236.171-59864-80-6,192.168.50.8,59864,74.208.236.171,80,6,2018-11-03 09:53:32.831700,54909,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,218.5434081844506,36.42390136407511,54909.0,0.0,54909.0,54909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.211950682037553,18.211950682037553,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16425,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4981,1649,192.168.50.8-74.208.236.171-59863-80-6,192.168.50.8,59863,74.208.236.171,80,6,2018-11-03 09:53:32.831702,54912,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,437.06293706293707,72.84382284382284,18304.0,31701.725930933164,54910.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0,20,60,18.21095571095571,54.63286713286713,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,16425,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4982,168366,192.168.50.8-74.208.236.171-59864-80-6,74.208.236.171,80,192.168.50.8,59864,6,2018-11-03 09:53:32.886612,84,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,214285.7142857143,35714.28571428572,42.0,57.982756057296896,83.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,11904.761904761905,23809.52380952381,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,16425,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4983,128601,192.168.50.8-74.208.236.171-59863-80-6,74.208.236.171,80,192.168.50.8,59863,6,2018-11-03 09:53:32.886615,133,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,135338.34586466165,22556.390977443607,66.5,92.63098833543772,132.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,7518.796992481202,15037.593984962405,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,16425,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4984,1653,192.168.50.9-23.192.125.138-60706-80-6,192.168.50.9,60706,23.192.125.138,80,6,2018-11-03 09:53:33.365642,21422,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.36196433572962,21422.0,0.0,21422.0,21422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,46.68098216786481,46.68098216786481,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,243,939,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4985,1654,192.168.50.9-23.192.125.138-60708-80-6,192.168.50.9,60708,23.192.125.138,80,6,2018-11-03 09:53:33.365644,21423,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.35760631097418,21423.0,0.0,21423.0,21423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,46.67880315548709,46.67880315548709,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,243,939,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4986,1655,172.217.11.14-192.168.50.9-80-57534-6,192.168.50.9,57534,172.217.11.14,80,6,2018-11-03 09:53:33.365645,41105,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65588127964968,41105.0,0.0,41105.0,41105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,24.32794063982484,24.32794063982484,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,273,252,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4987,11853,192.168.50.9-23.192.125.138-60706-80-6,23.192.125.138,80,192.168.50.9,60706,6,2018-11-03 09:53:33.387066,68,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44117.64705882353,34.0,43.84062043356594,65.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,14705.882352941177,29411.764705882357,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,939,243,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4988,86327,192.168.50.9-23.192.125.138-60708-80-6,23.192.125.138,80,192.168.50.9,60708,6,2018-11-03 09:53:33.387068,67,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44776.11940298507,33.5,44.54772721475249,65.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,14925.373134328356,29850.74626865672,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,939,243,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4989,39613,172.217.11.14-192.168.50.9-80-57534-6,172.217.11.14,80,192.168.50.9,57534,6,2018-11-03 09:53:33.406752,93,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.064516129038,46.5,62.93250352560272,91.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,10752.688172043012,21505.376344086024,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,252,273,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4990,1657,192.168.50.8-23.194.142.213-59873-443-6,192.168.50.8,59873,23.194.142.213,443,6,2018-11-03 09:53:33.845792,1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.33333333333331,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,16387,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4991,1658,192.168.50.8-23.194.142.213-59873-443-6,23.194.142.213,443,192.168.50.8,59873,6,2018-11-03 09:53:33.866394,227,5,2,80.0,12.0,31.0,6.0,16.0,13.693063937629152,6.0,6.0,6.0,0.0,405286.34361233475,30837.00440528634,37.833333333333336,68.42051349315253,172.0,1.0,227.0,56.75,110.8343358350651,223.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,100,40,22026.431718061674,8810.57268722467,6.0,31.0,12.250000000000002,11.572751247156893,133.92857142857142,0,0,0,0,0,1,0,0,0.0,14.0,16.0,6.0,100,0,0,0,0,0,0,5,80,2,12,237,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
4992,14788,192.168.50.8-8.8.8.8-63002-53-17,192.168.50.8,63002,8.8.8.8,53,17,2018-11-03 09:53:34.278954,56983,2,2,64.0,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,5615.709948581156,70.19637435726445,18994.333333333336,32894.820266013514,56978.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,35.098187178632216,35.098187178632216,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
